,Unnamed: 0,txt,len,path
11175,11175,pour_from_cup_to_cup,230,/shared/mandi/all_rlbench_data/pour_from_cup_to_cup/variation19/episodes/episode14/overhead_rgb
9074,9074,take_plate_off_colored_dish_rack,167,/shared/mandi/all_rlbench_data/take_plate_off_colored_dish_rack/variation1/episodes/episode14/right_shoulder_rgb
43758,43758,block_pyramid,839,/shared/mandi/all_rlbench_data/block_pyramid/variation16/episodes/episode1/left_shoulder_rgb
1479,1479,hannoi_square,178,/shared/mandi/all_rlbench_data/hannoi_square/variation11/episodes/episode2/front_rgb
11252,11252,pour_from_cup_to_cup,214,/shared/mandi/all_rlbench_data/pour_from_cup_to_cup/variation7/episodes/episode0/right_shoulder_rgb
44817,44817,block_pyramid,698,/shared/mandi/all_rlbench_data/block_pyramid/variation1/episodes/episode18/left_shoulder_rgb
49871,49871,open_door,167,/shared/mandi/all_rlbench_data/open_door/variation0/episodes/episode14/overhead_rgb
45943,45943,pick_up_cup,79,/shared/mandi/all_rlbench_data/pick_up_cup/variation2/episodes/episode7/left_shoulder_rgb
47419,47419,pick_up_cup,99,/shared/mandi/all_rlbench_data/pick_up_cup/variation7/episodes/episode13/front_rgb
46291,46291,pick_up_cup,125,/shared/mandi/all_rlbench_data/pick_up_cup/variation16/episodes/episode12/wrist_rgb
6627,6627,stack_blocks,245,/shared/mandi/all_rlbench_data/stack_blocks/variation27/episodes/episode17/left_shoulder_rgb
38530,38530,reach_and_drag,173,/shared/mandi/all_rlbench_data/reach_and_drag/variation11/episodes/episode15/overhead_rgb
5003,5003,stack_blocks,564,/shared/mandi/all_rlbench_data/stack_blocks/variation28/episodes/episode14/right_shoulder_rgb
31350,31350,put_groceries_in_cupboard,184,/shared/mandi/all_rlbench_data/put_groceries_in_cupboard/variation7/episodes/episode7/right_shoulder_rgb
41647,41647,toilet_seat_up,204,/shared/mandi/all_rlbench_data/toilet_seat_up/variation0/episodes/episode16/front_rgb
29433,29433,pick_and_lift,208,/shared/mandi/all_rlbench_data/pick_and_lift/variation4/episodes/episode17/left_shoulder_rgb
14827,14827,open_jar,156,/shared/mandi/all_rlbench_data/open_jar/variation4/episodes/episode5/overhead_rgb
16956,16956,take_off_weighing_scales,137,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation1/episodes/episode4/front_rgb
3360,3360,stack_blocks,287,/shared/mandi/all_rlbench_data/stack_blocks/variation21/episodes/episode17/overhead_rgb
5618,5618,stack_blocks,710,/shared/mandi/all_rlbench_data/stack_blocks/variation8/episodes/episode2/right_shoulder_rgb
15203,15203,open_jar,166,/shared/mandi/all_rlbench_data/open_jar/variation3/episodes/episode12/front_rgb
9671,9671,pour_from_cup_to_cup,221,/shared/mandi/all_rlbench_data/pour_from_cup_to_cup/variation16/episodes/episode11/front_rgb
37675,37675,remove_cups,477,/shared/mandi/all_rlbench_data/remove_cups/variation1/episodes/episode12/overhead_rgb
49844,49844,open_door,278,/shared/mandi/all_rlbench_data/open_door/variation0/episodes/episode11/left_shoulder_rgb
25794,25794,light_bulb_out,229,/shared/mandi/all_rlbench_data/light_bulb_out/variation5/episodes/episode0/front_rgb
2977,2977,stack_blocks,882,/shared/mandi/all_rlbench_data/stack_blocks/variation14/episodes/episode2/right_shoulder_rgb
38006,38006,reach_and_drag,160,/shared/mandi/all_rlbench_data/reach_and_drag/variation12/episodes/episode15/right_shoulder_rgb
46818,46818,pick_up_cup,127,/shared/mandi/all_rlbench_data/pick_up_cup/variation17/episodes/episode17/left_shoulder_rgb
12274,12274,put_knife_in_knife_block,164,/shared/mandi/all_rlbench_data/put_knife_in_knife_block/variation0/episodes/episode9/wrist_rgb
49051,49051,put_plate_in_colored_dish_rack,511,/shared/mandi/all_rlbench_data/put_plate_in_colored_dish_rack/variation14/episodes/episode6/right_shoulder_rgb
16088,16088,open_jar,150,/shared/mandi/all_rlbench_data/open_jar/variation14/episodes/episode10/overhead_rgb
29982,29982,pick_and_lift,147,/shared/mandi/all_rlbench_data/pick_and_lift/variation15/episodes/episode6/front_rgb
21890,21890,push_buttons,86,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode4/overhead_rgb
46574,46574,pick_up_cup,114,/shared/mandi/all_rlbench_data/pick_up_cup/variation1/episodes/episode9/front_rgb
52038,52038,empty_container,659,/shared/mandi/all_rlbench_data/empty_container/variation11/episodes/episode11/front_rgb
52091,52091,empty_container,460,/shared/mandi/all_rlbench_data/empty_container/variation11/episodes/episode7/left_shoulder_rgb
41523,41523,put_money_in_safe,206,/shared/mandi/all_rlbench_data/put_money_in_safe/variation0/episodes/episode7/overhead_rgb
39165,39165,reach_and_drag,171,/shared/mandi/all_rlbench_data/reach_and_drag/variation3/episodes/episode14/left_shoulder_rgb
46015,46015,pick_up_cup,89,/shared/mandi/all_rlbench_data/pick_up_cup/variation8/episodes/episode9/wrist_rgb
51414,51414,empty_container,681,/shared/mandi/all_rlbench_data/empty_container/variation18/episodes/episode10/wrist_rgb
796,796,hannoi_square,128,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode9/left_shoulder_rgb
42831,42831,meat_off_grill,119,/shared/mandi/all_rlbench_data/meat_off_grill/variation0/episodes/episode1/overhead_rgb
17132,17132,push_buttons,162,/shared/mandi/all_rlbench_data/push_buttons/variation38/episodes/episode15/left_shoulder_rgb
29068,29068,wipe_desk,414,/shared/mandi/all_rlbench_data/wipe_desk/variation0/episodes/episode10/right_shoulder_rgb
15608,15608,open_jar,153,/shared/mandi/all_rlbench_data/open_jar/variation16/episodes/episode15/overhead_rgb
42700,42700,meat_off_grill,124,/shared/mandi/all_rlbench_data/meat_off_grill/variation1/episodes/episode15/front_rgb
10565,10565,pour_from_cup_to_cup,256,/shared/mandi/all_rlbench_data/pour_from_cup_to_cup/variation3/episodes/episode8/overhead_rgb
3787,3787,stack_blocks,366,/shared/mandi/all_rlbench_data/stack_blocks/variation3/episodes/episode8/front_rgb
22934,22934,push_button,88,/shared/mandi/all_rlbench_data/push_button/variation15/episodes/episode18/wrist_rgb
13455,13455,stack_cups,228,/shared/mandi/all_rlbench_data/stack_cups/variation8/episodes/episode3/overhead_rgb
48040,48040,put_plate_in_colored_dish_rack,278,/shared/mandi/all_rlbench_data/put_plate_in_colored_dish_rack/variation16/episodes/episode13/front_rgb
15921,15921,open_jar,217,/shared/mandi/all_rlbench_data/open_jar/variation2/episodes/episode14/left_shoulder_rgb
49438,49438,take_item_out_of_drawer,307,/shared/mandi/all_rlbench_data/take_item_out_of_drawer/variation0/episodes/episode0/wrist_rgb
16509,16509,open_jar,163,/shared/mandi/all_rlbench_data/open_jar/variation17/episodes/episode5/wrist_rgb
34491,34491,light_bulb_in,263,/shared/mandi/all_rlbench_data/light_bulb_in/variation16/episodes/episode9/right_shoulder_rgb
25961,25961,light_bulb_out,160,/shared/mandi/all_rlbench_data/light_bulb_out/variation2/episodes/episode15/overhead_rgb
29193,29193,pick_and_lift,105,/shared/mandi/all_rlbench_data/pick_and_lift/variation9/episodes/episode7/right_shoulder_rgb
44991,44991,block_pyramid,1167,/shared/mandi/all_rlbench_data/block_pyramid/variation5/episodes/episode16/right_shoulder_rgb
2414,2414,beat_the_buzz,154,/shared/mandi/all_rlbench_data/beat_the_buzz/variation0/episodes/episode19/right_shoulder_rgb
16935,16935,take_off_weighing_scales,133,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation1/episodes/episode6/front_rgb
4510,4510,stack_blocks,465,/shared/mandi/all_rlbench_data/stack_blocks/variation52/episodes/episode15/wrist_rgb
26556,26556,close_jar,170,/shared/mandi/all_rlbench_data/close_jar/variation15/episodes/episode11/right_shoulder_rgb
42682,42682,take_umbrella_out_of_umbrella_stand,110,/shared/mandi/all_rlbench_data/take_umbrella_out_of_umbrella_stand/variation0/episodes/episode13/wrist_rgb
28106,28106,close_jar,174,/shared/mandi/all_rlbench_data/close_jar/variation2/episodes/episode2/right_shoulder_rgb
17472,17472,push_buttons,74,/shared/mandi/all_rlbench_data/push_buttons/variation21/episodes/episode3/left_shoulder_rgb
46977,46977,pick_up_cup,83,/shared/mandi/all_rlbench_data/pick_up_cup/variation4/episodes/episode5/overhead_rgb
29704,29704,pick_and_lift,193,/shared/mandi/all_rlbench_data/pick_and_lift/variation0/episodes/episode17/left_shoulder_rgb
50939,50939,empty_container,938,/shared/mandi/all_rlbench_data/empty_container/variation8/episodes/episode13/left_shoulder_rgb
12970,12970,stack_cups,331,/shared/mandi/all_rlbench_data/stack_cups/variation6/episodes/episode8/overhead_rgb
30054,30054,pick_and_lift,123,/shared/mandi/all_rlbench_data/pick_and_lift/variation7/episodes/episode17/overhead_rgb
42995,42995,close_door,150,/shared/mandi/all_rlbench_data/close_door/variation0/episodes/episode11/wrist_rgb
14632,14632,stack_cups,217,/shared/mandi/all_rlbench_data/stack_cups/variation4/episodes/episode19/right_shoulder_rgb
35190,35190,light_bulb_in,238,/shared/mandi/all_rlbench_data/light_bulb_in/variation6/episodes/episode14/front_rgb
9857,9857,pour_from_cup_to_cup,227,/shared/mandi/all_rlbench_data/pour_from_cup_to_cup/variation8/episodes/episode18/wrist_rgb
44315,44315,block_pyramid,906,/shared/mandi/all_rlbench_data/block_pyramid/variation15/episodes/episode8/right_shoulder_rgb
22227,22227,push_button,80,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode17/front_rgb
21214,21214,push_buttons,98,/shared/mandi/all_rlbench_data/push_buttons/variation16/episodes/episode18/right_shoulder_rgb
42622,42622,take_umbrella_out_of_umbrella_stand,81,/shared/mandi/all_rlbench_data/take_umbrella_out_of_umbrella_stand/variation0/episodes/episode2/overhead_rgb
21713,21713,push_buttons,159,/shared/mandi/all_rlbench_data/push_buttons/variation11/episodes/episode13/front_rgb
4385,4385,stack_blocks,282,/shared/mandi/all_rlbench_data/stack_blocks/variation36/episodes/episode1/front_rgb
3542,3542,stack_blocks,687,/shared/mandi/all_rlbench_data/stack_blocks/variation13/episodes/episode10/right_shoulder_rgb
4700,4700,stack_blocks,703,/shared/mandi/all_rlbench_data/stack_blocks/variation58/episodes/episode12/left_shoulder_rgb
8331,8331,stack_blocks,564,/shared/mandi/all_rlbench_data/stack_blocks/variation37/episodes/episode3/front_rgb
13756,13756,stack_cups,258,/shared/mandi/all_rlbench_data/stack_cups/variation13/episodes/episode16/front_rgb
43559,43559,block_pyramid,728,/shared/mandi/all_rlbench_data/block_pyramid/variation0/episodes/episode1/overhead_rgb
12915,12915,stack_cups,218,/shared/mandi/all_rlbench_data/stack_cups/variation6/episodes/episode0/wrist_rgb
363,363,screw_nail,422,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode18/wrist_rgb
391,391,screw_nail,312,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode16/wrist_rgb
235,235,lamp_on,63,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode10/wrist_rgb
15380,15380,open_jar,173,/shared/mandi/all_rlbench_data/open_jar/variation9/episodes/episode0/front_rgb
30292,30292,pick_and_lift,144,/shared/mandi/all_rlbench_data/pick_and_lift/variation5/episodes/episode13/overhead_rgb
34844,34844,light_bulb_in,292,/shared/mandi/all_rlbench_data/light_bulb_in/variation15/episodes/episode5/right_shoulder_rgb
32942,32942,close_microwave,130,/shared/mandi/all_rlbench_data/close_microwave/variation0/episodes/episode13/wrist_rgb
40634,40634,put_toilet_roll_on_stand,202,/shared/mandi/all_rlbench_data/put_toilet_roll_on_stand/variation0/episodes/episode5/left_shoulder_rgb
31774,31774,put_groceries_in_cupboard,222,/shared/mandi/all_rlbench_data/put_groceries_in_cupboard/variation5/episodes/episode4/front_rgb
23649,23649,push_button,94,/shared/mandi/all_rlbench_data/push_button/variation8/episodes/episode4/front_rgb
27002,27002,close_jar,161,/shared/mandi/all_rlbench_data/close_jar/variation16/episodes/episode15/wrist_rgb
43921,43921,block_pyramid,805,/shared/mandi/all_rlbench_data/block_pyramid/variation3/episodes/episode4/wrist_rgb
8361,8361,stack_blocks,655,/shared/mandi/all_rlbench_data/stack_blocks/variation37/episodes/episode6/overhead_rgb
25313,25313,light_bulb_out,148,/shared/mandi/all_rlbench_data/light_bulb_out/variation6/episodes/episode3/overhead_rgb
21986,21986,push_buttons,149,/shared/mandi/all_rlbench_data/push_buttons/variation47/episodes/episode2/overhead_rgb
5311,5311,stack_blocks,582,/shared/mandi/all_rlbench_data/stack_blocks/variation46/episodes/episode15/right_shoulder_rgb
35148,35148,light_bulb_in,240,/shared/mandi/all_rlbench_data/light_bulb_in/variation6/episodes/episode12/overhead_rgb
28735,28735,open_drawer,143,/shared/mandi/all_rlbench_data/open_drawer/variation0/episodes/episode13/wrist_rgb
31556,31556,put_groceries_in_cupboard,346,/shared/mandi/all_rlbench_data/put_groceries_in_cupboard/variation2/episodes/episode7/right_shoulder_rgb
28129,28129,close_jar,161,/shared/mandi/all_rlbench_data/close_jar/variation2/episodes/episode15/overhead_rgb
26569,26569,close_jar,140,/shared/mandi/all_rlbench_data/close_jar/variation15/episodes/episode6/wrist_rgb
40830,40830,take_tray_out_of_oven,474,/shared/mandi/all_rlbench_data/take_tray_out_of_oven/variation0/episodes/episode11/front_rgb
6410,6410,stack_blocks,305,/shared/mandi/all_rlbench_data/stack_blocks/variation15/episodes/episode19/right_shoulder_rgb
9764,9764,pour_from_cup_to_cup,247,/shared/mandi/all_rlbench_data/pour_from_cup_to_cup/variation2/episodes/episode9/wrist_rgb
47820,47820,put_plate_in_colored_dish_rack,229,/shared/mandi/all_rlbench_data/put_plate_in_colored_dish_rack/variation5/episodes/episode18/wrist_rgb
47647,47647,pick_up_cup,124,/shared/mandi/all_rlbench_data/pick_up_cup/variation19/episodes/episode4/left_shoulder_rgb
34930,34930,light_bulb_in,233,/shared/mandi/all_rlbench_data/light_bulb_in/variation12/episodes/episode0/wrist_rgb
10343,10343,pour_from_cup_to_cup,293,/shared/mandi/all_rlbench_data/pour_from_cup_to_cup/variation1/episodes/episode17/overhead_rgb
5679,5679,stack_blocks,711,/shared/mandi/all_rlbench_data/stack_blocks/variation8/episodes/episode4/left_shoulder_rgb
7781,7781,stack_blocks,830,/shared/mandi/all_rlbench_data/stack_blocks/variation11/episodes/episode14/wrist_rgb
12303,12303,put_rubbish_in_bin,124,/shared/mandi/all_rlbench_data/put_rubbish_in_bin/variation0/episodes/episode18/overhead_rgb
32077,32077,tv_off,192,/shared/mandi/all_rlbench_data/tv_off/variation0/episodes/episode19/left_shoulder_rgb
40728,40728,press_switch,118,/shared/mandi/all_rlbench_data/press_switch/variation0/episodes/episode4/wrist_rgb
14161,14161,stack_cups,217,/shared/mandi/all_rlbench_data/stack_cups/variation16/episodes/episode0/front_rgb
16150,16150,open_jar,135,/shared/mandi/all_rlbench_data/open_jar/variation13/episodes/episode7/right_shoulder_rgb
29183,29183,pick_and_lift,180,/shared/mandi/all_rlbench_data/pick_and_lift/variation9/episodes/episode12/wrist_rgb
11497,11497,put_item_in_drawer,266,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation1/episodes/episode11/wrist_rgb
21882,21882,push_buttons,65,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode3/front_rgb
43143,43143,change_channel,258,/shared/mandi/all_rlbench_data/change_channel/variation0/episodes/episode5/wrist_rgb
50608,50608,empty_container,739,/shared/mandi/all_rlbench_data/empty_container/variation5/episodes/episode10/front_rgb
21917,21917,push_buttons,174,/shared/mandi/all_rlbench_data/push_buttons/variation47/episodes/episode18/front_rgb
44799,44799,block_pyramid,1024,/shared/mandi/all_rlbench_data/block_pyramid/variation10/episodes/episode17/front_rgb
9775,9775,pour_from_cup_to_cup,225,/shared/mandi/all_rlbench_data/pour_from_cup_to_cup/variation2/episodes/episode13/right_shoulder_rgb
19258,19258,push_buttons,62,/shared/mandi/all_rlbench_data/push_buttons/variation6/episodes/episode0/overhead_rgb
1505,1505,hannoi_square,249,/shared/mandi/all_rlbench_data/hannoi_square/variation1/episodes/episode0/front_rgb
42936,42936,close_door,184,/shared/mandi/all_rlbench_data/close_door/variation0/episodes/episode17/overhead_rgb
8758,8758,slide_cabinet_open_and_place_cups,514,/shared/mandi/all_rlbench_data/slide_cabinet_open_and_place_cups/variation0/episodes/episode19/overhead_rgb
24023,24023,hockey,248,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode17/wrist_rgb
35087,35087,light_bulb_in,248,/shared/mandi/all_rlbench_data/light_bulb_in/variation18/episodes/episode4/overhead_rgb
8340,8340,stack_blocks,736,/shared/mandi/all_rlbench_data/stack_blocks/variation37/episodes/episode11/left_shoulder_rgb
4622,4622,stack_blocks,407,/shared/mandi/all_rlbench_data/stack_blocks/variation25/episodes/episode18/left_shoulder_rgb
41273,41273,solve_puzzle,307,/shared/mandi/all_rlbench_data/solve_puzzle/variation0/episodes/episode19/left_shoulder_rgb
45659,45659,move_hanger,171,/shared/mandi/all_rlbench_data/move_hanger/variation0/episodes/episode9/right_shoulder_rgb
34121,34121,light_bulb_in,237,/shared/mandi/all_rlbench_data/light_bulb_in/variation0/episodes/episode15/wrist_rgb
22636,22636,push_button,76,/shared/mandi/all_rlbench_data/push_button/variation3/episodes/episode17/wrist_rgb
45866,45866,pick_up_cup,79,/shared/mandi/all_rlbench_data/pick_up_cup/variation11/episodes/episode6/front_rgb
26629,26629,close_jar,153,/shared/mandi/all_rlbench_data/close_jar/variation7/episodes/episode13/right_shoulder_rgb
9286,9286,slide_cabinet_open,146,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode1/overhead_rgb
6254,6254,stack_blocks,472,/shared/mandi/all_rlbench_data/stack_blocks/variation12/episodes/episode8/left_shoulder_rgb
37515,37515,straighten_rope,193,/shared/mandi/all_rlbench_data/straighten_rope/variation0/episodes/episode12/wrist_rgb
30298,30298,pick_and_lift,139,/shared/mandi/all_rlbench_data/pick_and_lift/variation5/episodes/episode19/wrist_rgb
36665,36665,reach_target,69,/shared/mandi/all_rlbench_data/reach_target/variation16/episodes/episode7/left_shoulder_rgb
18922,18922,push_buttons,132,/shared/mandi/all_rlbench_data/push_buttons/variation10/episodes/episode8/overhead_rgb
44314,44314,block_pyramid,1292,/shared/mandi/all_rlbench_data/block_pyramid/variation15/episodes/episode16/right_shoulder_rgb
13197,13197,stack_cups,203,/shared/mandi/all_rlbench_data/stack_cups/variation10/episodes/episode17/overhead_rgb
30522,30522,pick_and_lift,125,/shared/mandi/all_rlbench_data/pick_and_lift/variation8/episodes/episode17/overhead_rgb
13828,13828,stack_cups,181,/shared/mandi/all_rlbench_data/stack_cups/variation11/episodes/episode12/overhead_rgb
9190,9190,put_umbrella_in_umbrella_stand,201,/shared/mandi/all_rlbench_data/put_umbrella_in_umbrella_stand/variation0/episodes/episode18/front_rgb
4172,4172,stack_blocks,481,/shared/mandi/all_rlbench_data/stack_blocks/variation7/episodes/episode11/right_shoulder_rgb
30357,30357,pick_and_lift,144,/shared/mandi/all_rlbench_data/pick_and_lift/variation10/episodes/episode7/right_shoulder_rgb
12375,12375,put_rubbish_in_bin,167,/shared/mandi/all_rlbench_data/put_rubbish_in_bin/variation0/episodes/episode4/left_shoulder_rgb
173,173,lamp_off,122,/shared/mandi/all_rlbench_data/lamp_off/variation0/episodes/episode1/right_shoulder_rgb
22891,22891,push_button,88,/shared/mandi/all_rlbench_data/push_button/variation4/episodes/episode15/front_rgb
27783,27783,close_jar,162,/shared/mandi/all_rlbench_data/close_jar/variation13/episodes/episode8/left_shoulder_rgb
18824,18824,push_buttons,94,/shared/mandi/all_rlbench_data/push_buttons/variation22/episodes/episode9/wrist_rgb
49323,49323,put_plate_in_colored_dish_rack,296,/shared/mandi/all_rlbench_data/put_plate_in_colored_dish_rack/variation13/episodes/episode5/right_shoulder_rgb
22524,22524,push_button,63,/shared/mandi/all_rlbench_data/push_button/variation12/episodes/episode15/left_shoulder_rgb
20209,20209,push_buttons,158,/shared/mandi/all_rlbench_data/push_buttons/variation20/episodes/episode19/front_rgb
10383,10383,pour_from_cup_to_cup,263,/shared/mandi/all_rlbench_data/pour_from_cup_to_cup/variation1/episodes/episode0/front_rgb
33788,33788,light_bulb_in,220,/shared/mandi/all_rlbench_data/light_bulb_in/variation7/episodes/episode6/overhead_rgb
2657,2657,stack_blocks,273,/shared/mandi/all_rlbench_data/stack_blocks/variation42/episodes/episode15/wrist_rgb
40227,40227,put_books_on_bookshelf,674,/shared/mandi/all_rlbench_data/put_books_on_bookshelf/variation2/episodes/episode3/left_shoulder_rgb
8307,8307,stack_blocks,518,/shared/mandi/all_rlbench_data/stack_blocks/variation37/episodes/episode15/left_shoulder_rgb
2532,2532,stack_blocks,689,/shared/mandi/all_rlbench_data/stack_blocks/variation35/episodes/episode17/left_shoulder_rgb
10763,10763,pour_from_cup_to_cup,241,/shared/mandi/all_rlbench_data/pour_from_cup_to_cup/variation4/episodes/episode1/left_shoulder_rgb
51097,51097,empty_container,418,/shared/mandi/all_rlbench_data/empty_container/variation2/episodes/episode0/right_shoulder_rgb
5271,5271,stack_blocks,406,/shared/mandi/all_rlbench_data/stack_blocks/variation31/episodes/episode10/overhead_rgb
46189,46189,pick_up_cup,115,/shared/mandi/all_rlbench_data/pick_up_cup/variation5/episodes/episode4/wrist_rgb
38289,38289,reach_and_drag,206,/shared/mandi/all_rlbench_data/reach_and_drag/variation15/episodes/episode8/right_shoulder_rgb
20548,20548,push_buttons,71,/shared/mandi/all_rlbench_data/push_buttons/variation3/episodes/episode11/left_shoulder_rgb
33251,33251,light_bulb_in,280,/shared/mandi/all_rlbench_data/light_bulb_in/variation4/episodes/episode17/front_rgb
25046,25046,light_bulb_out,240,/shared/mandi/all_rlbench_data/light_bulb_out/variation4/episodes/episode7/overhead_rgb
49159,49159,put_plate_in_colored_dish_rack,254,/shared/mandi/all_rlbench_data/put_plate_in_colored_dish_rack/variation0/episodes/episode6/right_shoulder_rgb
41942,41942,open_window,188,/shared/mandi/all_rlbench_data/open_window/variation0/episodes/episode10/overhead_rgb
44491,44491,block_pyramid,1147,/shared/mandi/all_rlbench_data/block_pyramid/variation4/episodes/episode7/front_rgb
17144,17144,push_buttons,149,/shared/mandi/all_rlbench_data/push_buttons/variation38/episodes/episode18/right_shoulder_rgb
10703,10703,pour_from_cup_to_cup,241,/shared/mandi/all_rlbench_data/pour_from_cup_to_cup/variation4/episodes/episode0/right_shoulder_rgb
12616,12616,place_cups,592,/shared/mandi/all_rlbench_data/place_cups/variation1/episodes/episode11/overhead_rgb
49203,49203,put_plate_in_colored_dish_rack,276,/shared/mandi/all_rlbench_data/put_plate_in_colored_dish_rack/variation19/episodes/episode19/overhead_rgb
26201,26201,turn_oven_on,146,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode10/front_rgb
30404,30404,pick_and_lift,127,/shared/mandi/all_rlbench_data/pick_and_lift/variation2/episodes/episode9/right_shoulder_rgb
36484,36484,reach_target,23,/shared/mandi/all_rlbench_data/reach_target/variation2/episodes/episode18/front_rgb
18915,18915,push_buttons,109,/shared/mandi/all_rlbench_data/push_buttons/variation10/episodes/episode2/left_shoulder_rgb
26251,26251,turn_oven_on,139,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode16/front_rgb
44049,44049,block_pyramid,707,/shared/mandi/all_rlbench_data/block_pyramid/variation9/episodes/episode10/wrist_rgb
16430,16430,open_jar,157,/shared/mandi/all_rlbench_data/open_jar/variation1/episodes/episode5/wrist_rgb
43353,43353,put_tray_in_oven,419,/shared/mandi/all_rlbench_data/put_tray_in_oven/variation0/episodes/episode5/overhead_rgb
24350,24350,light_bulb_out,153,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode5/overhead_rgb
22603,22603,push_button,98,/shared/mandi/all_rlbench_data/push_button/variation3/episodes/episode0/left_shoulder_rgb
8786,8786,slide_cabinet_open_and_place_cups,309,/shared/mandi/all_rlbench_data/slide_cabinet_open_and_place_cups/variation0/episodes/episode9/overhead_rgb
7821,7821,stack_blocks,424,/shared/mandi/all_rlbench_data/stack_blocks/variation16/episodes/episode14/wrist_rgb
17956,17956,push_buttons,139,/shared/mandi/all_rlbench_data/push_buttons/variation5/episodes/episode13/front_rgb
5058,5058,stack_blocks,615,/shared/mandi/all_rlbench_data/stack_blocks/variation28/episodes/episode12/overhead_rgb
32914,32914,close_microwave,98,/shared/mandi/all_rlbench_data/close_microwave/variation0/episodes/episode3/wrist_rgb
34698,34698,light_bulb_in,215,/shared/mandi/all_rlbench_data/light_bulb_in/variation5/episodes/episode0/front_rgb
18414,18414,push_buttons,76,/shared/mandi/all_rlbench_data/push_buttons/variation42/episodes/episode0/front_rgb
34812,34812,light_bulb_in,261,/shared/mandi/all_rlbench_data/light_bulb_in/variation15/episodes/episode6/wrist_rgb
36368,36368,reach_target,69,/shared/mandi/all_rlbench_data/reach_target/variation8/episodes/episode8/overhead_rgb
31696,31696,put_groceries_in_cupboard,202,/shared/mandi/all_rlbench_data/put_groceries_in_cupboard/variation8/episodes/episode11/overhead_rgb
20256,20256,push_buttons,139,/shared/mandi/all_rlbench_data/push_buttons/variation20/episodes/episode6/overhead_rgb
41366,41366,put_money_in_safe,187,/shared/mandi/all_rlbench_data/put_money_in_safe/variation2/episodes/episode6/left_shoulder_rgb
2852,2852,stack_blocks,521,/shared/mandi/all_rlbench_data/stack_blocks/variation4/episodes/episode7/wrist_rgb
35071,35071,light_bulb_in,214,/shared/mandi/all_rlbench_data/light_bulb_in/variation18/episodes/episode15/right_shoulder_rgb
1478,1478,hannoi_square,178,/shared/mandi/all_rlbench_data/hannoi_square/variation11/episodes/episode2/left_shoulder_rgb
16007,16007,open_jar,285,/shared/mandi/all_rlbench_data/open_jar/variation14/episodes/episode12/wrist_rgb
24381,24381,light_bulb_out,149,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode6/left_shoulder_rgb
35559,35559,reach_target,43,/shared/mandi/all_rlbench_data/reach_target/variation6/episodes/episode6/left_shoulder_rgb
22558,22558,push_button,86,/shared/mandi/all_rlbench_data/push_button/variation12/episodes/episode14/front_rgb
15229,15229,open_jar,133,/shared/mandi/all_rlbench_data/open_jar/variation3/episodes/episode15/right_shoulder_rgb
50909,50909,empty_container,548,/shared/mandi/all_rlbench_data/empty_container/variation8/episodes/episode17/front_rgb
14773,14773,stack_cups,206,/shared/mandi/all_rlbench_data/stack_cups/variation15/episodes/episode6/left_shoulder_rgb
52445,52445,open_microwave,243,/shared/mandi/all_rlbench_data/open_microwave/variation0/episodes/episode1/front_rgb
28182,28182,close_jar,177,/shared/mandi/all_rlbench_data/close_jar/variation2/episodes/episode19/left_shoulder_rgb
4565,4565,stack_blocks,633,/shared/mandi/all_rlbench_data/stack_blocks/variation52/episodes/episode14/wrist_rgb
6521,6521,stack_blocks,885,/shared/mandi/all_rlbench_data/stack_blocks/variation50/episodes/episode7/left_shoulder_rgb
25710,25710,light_bulb_out,201,/shared/mandi/all_rlbench_data/light_bulb_out/variation5/episodes/episode15/front_rgb
28948,28948,turn_tap,133,/shared/mandi/all_rlbench_data/turn_tap/variation0/episodes/episode0/right_shoulder_rgb
9795,9795,pour_from_cup_to_cup,249,/shared/mandi/all_rlbench_data/pour_from_cup_to_cup/variation2/episodes/episode14/left_shoulder_rgb
42619,42619,take_umbrella_out_of_umbrella_stand,85,/shared/mandi/all_rlbench_data/take_umbrella_out_of_umbrella_stand/variation0/episodes/episode8/wrist_rgb
19947,19947,push_buttons,103,/shared/mandi/all_rlbench_data/push_buttons/variation4/episodes/episode16/wrist_rgb
31186,31186,put_groceries_in_cupboard,235,/shared/mandi/all_rlbench_data/put_groceries_in_cupboard/variation4/episodes/episode11/left_shoulder_rgb
