,Unnamed: 0,txt,len,path
12741,12741.0,take_toilet_roll_off_stand,173.0,/shared/mandi/all_rlbench_data/take_toilet_roll_off_stand/variation0/episodes/episode11/front_rgb
12746,12746.0,take_toilet_roll_off_stand,255.0,/shared/mandi/all_rlbench_data/take_toilet_roll_off_stand/variation0/episodes/episode9/front_rgb
12750,12750.0,take_toilet_roll_off_stand,114.0,/shared/mandi/all_rlbench_data/take_toilet_roll_off_stand/variation0/episodes/episode1/front_rgb
12757,12757.0,take_toilet_roll_off_stand,134.0,/shared/mandi/all_rlbench_data/take_toilet_roll_off_stand/variation0/episodes/episode19/front_rgb
12760,12760.0,take_toilet_roll_off_stand,118.0,/shared/mandi/all_rlbench_data/take_toilet_roll_off_stand/variation0/episodes/episode13/front_rgb
12765,12765.0,take_toilet_roll_off_stand,122.0,/shared/mandi/all_rlbench_data/take_toilet_roll_off_stand/variation0/episodes/episode6/front_rgb
12773,12773.0,take_toilet_roll_off_stand,138.0,/shared/mandi/all_rlbench_data/take_toilet_roll_off_stand/variation0/episodes/episode14/front_rgb
12778,12778.0,take_toilet_roll_off_stand,155.0,/shared/mandi/all_rlbench_data/take_toilet_roll_off_stand/variation0/episodes/episode8/front_rgb
12780,12780.0,take_toilet_roll_off_stand,96.0,/shared/mandi/all_rlbench_data/take_toilet_roll_off_stand/variation0/episodes/episode10/front_rgb
12786,12786.0,take_toilet_roll_off_stand,147.0,/shared/mandi/all_rlbench_data/take_toilet_roll_off_stand/variation0/episodes/episode2/front_rgb
12792,12792.0,take_toilet_roll_off_stand,123.0,/shared/mandi/all_rlbench_data/take_toilet_roll_off_stand/variation0/episodes/episode17/front_rgb
12797,12797.0,take_toilet_roll_off_stand,148.0,/shared/mandi/all_rlbench_data/take_toilet_roll_off_stand/variation0/episodes/episode5/front_rgb
13901,13901.0,stack_cups,192.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode1/front_rgb
13907,13907.0,stack_cups,283.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode14/front_rgb
13911,13911.0,stack_cups,217.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode19/front_rgb
13916,13916.0,stack_cups,202.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode13/front_rgb
13920,13920.0,stack_cups,183.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode6/front_rgb
13928,13928.0,stack_cups,220.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode2/front_rgb
13933,13933.0,stack_cups,213.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode8/front_rgb
13936,13936.0,stack_cups,175.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode17/front_rgb
13942,13942.0,stack_cups,252.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode10/front_rgb
13949,13949.0,stack_cups,261.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode5/front_rgb
13950,13950.0,stack_cups,276.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode7/front_rgb
13958,13958.0,stack_cups,306.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode12/front_rgb
13960,13960.0,stack_cups,214.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode18/front_rgb
13968,13968.0,stack_cups,206.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode15/front_rgb
13974,13974.0,stack_cups,184.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode0/front_rgb
13978,13978.0,stack_cups,228.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode4/front_rgb
13983,13983.0,stack_cups,208.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode11/front_rgb
13985,13985.0,stack_cups,202.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode16/front_rgb
13990,13990.0,stack_cups,201.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode9/front_rgb
13997,13997.0,stack_cups,285.0,/shared/mandi/all_rlbench_data/stack_cups/variation0/episodes/episode3/front_rgb
15702,15702.0,open_jar,204.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode9/front_rgb
15705,15705.0,open_jar,152.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode3/front_rgb
15712,15712.0,open_jar,168.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode18/front_rgb
15716,15716.0,open_jar,150.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode12/front_rgb
15723,15723.0,open_jar,137.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode15/front_rgb
15729,15729.0,open_jar,172.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode4/front_rgb
15734,15734.0,open_jar,135.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode0/front_rgb
15738,15738.0,open_jar,153.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode11/front_rgb
15743,15743.0,open_jar,151.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode16/front_rgb
15749,15749.0,open_jar,178.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode7/front_rgb
15753,15753.0,open_jar,164.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode14/front_rgb
15758,15758.0,open_jar,142.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode5/front_rgb
15761,15761.0,open_jar,148.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode2/front_rgb
15765,15765.0,open_jar,183.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode8/front_rgb
15772,15772.0,open_jar,159.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode13/front_rgb
15779,15779.0,open_jar,171.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode19/front_rgb
15780,15780.0,open_jar,168.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode17/front_rgb
15789,15789.0,open_jar,168.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode6/front_rgb
15793,15793.0,open_jar,178.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode1/front_rgb
15795,15795.0,open_jar,200.0,/shared/mandi/all_rlbench_data/open_jar/variation0/episodes/episode10/front_rgb
17000,17000.0,take_off_weighing_scales,197.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode8/front_rgb
17008,17008.0,take_off_weighing_scales,128.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode2/front_rgb
17014,17014.0,take_off_weighing_scales,216.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode15/front_rgb
17019,17019.0,take_off_weighing_scales,146.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode12/front_rgb
17023,17023.0,take_off_weighing_scales,191.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode18/front_rgb
17026,17026.0,take_off_weighing_scales,161.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode5/front_rgb
17030,17030.0,take_off_weighing_scales,141.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode1/front_rgb
17038,17038.0,take_off_weighing_scales,129.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode16/front_rgb
17044,17044.0,take_off_weighing_scales,206.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode11/front_rgb
17045,17045.0,take_off_weighing_scales,218.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode6/front_rgb
17051,17051.0,take_off_weighing_scales,173.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode19/front_rgb
17059,17059.0,take_off_weighing_scales,169.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode13/front_rgb
17060,17060.0,take_off_weighing_scales,258.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode4/front_rgb
17069,17069.0,take_off_weighing_scales,230.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode3/front_rgb
17072,17072.0,take_off_weighing_scales,156.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode9/front_rgb
17079,17079.0,take_off_weighing_scales,147.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode14/front_rgb
17083,17083.0,take_off_weighing_scales,128.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode10/front_rgb
17088,17088.0,take_off_weighing_scales,202.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode7/front_rgb
17090,17090.0,take_off_weighing_scales,210.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode0/front_rgb
17098,17098.0,take_off_weighing_scales,193.0,/shared/mandi/all_rlbench_data/take_off_weighing_scales/variation0/episodes/episode17/front_rgb
21800,21800.0,push_buttons,61.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode6/front_rgb
21808,21808.0,push_buttons,63.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode13/front_rgb
21810,21810.0,push_buttons,61.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode19/front_rgb
21815,21815.0,push_buttons,74.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode14/front_rgb
21823,21823.0,push_buttons,86.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode1/front_rgb
21829,21829.0,push_buttons,75.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode5/front_rgb
21831,21831.0,push_buttons,60.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode10/front_rgb
21835,21835.0,push_buttons,65.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode17/front_rgb
21841,21841.0,push_buttons,95.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode8/front_rgb
21849,21849.0,push_buttons,60.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode2/front_rgb
21850,21850.0,push_buttons,61.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode15/front_rgb
21855,21855.0,push_buttons,64.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode0/front_rgb
21861,21861.0,push_buttons,67.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode7/front_rgb
21868,21868.0,push_buttons,75.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode18/front_rgb
21870,21870.0,push_buttons,88.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode12/front_rgb
21877,21877.0,push_buttons,63.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode16/front_rgb
21882,21882.0,push_buttons,65.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode3/front_rgb
21889,21889.0,push_buttons,62.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode9/front_rgb
21891,21891.0,push_buttons,86.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode4/front_rgb
21898,21898.0,push_buttons,64.0,/shared/mandi/all_rlbench_data/push_buttons/variation0/episodes/episode11/front_rgb
22201,22201.0,push_button,72.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode1/front_rgb
22208,22208.0,push_button,87.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode14/front_rgb
22213,22213.0,push_button,85.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode19/front_rgb
22216,22216.0,push_button,81.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode6/front_rgb
22224,22224.0,push_button,67.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode13/front_rgb
22227,22227.0,push_button,80.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode17/front_rgb
22234,22234.0,push_button,65.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode2/front_rgb
22239,22239.0,push_button,86.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode8/front_rgb
22243,22243.0,push_button,85.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode10/front_rgb
22246,22246.0,push_button,63.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode5/front_rgb
22251,22251.0,push_button,127.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode7/front_rgb
22259,22259.0,push_button,74.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode12/front_rgb
22264,22264.0,push_button,83.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode18/front_rgb
22269,22269.0,push_button,155.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode0/front_rgb
22273,22273.0,push_button,86.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode15/front_rgb
22276,22276.0,push_button,94.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode11/front_rgb
22284,22284.0,push_button,62.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode4/front_rgb
22287,22287.0,push_button,102.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode9/front_rgb
22292,22292.0,push_button,89.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode16/front_rgb
22297,22297.0,push_button,71.0,/shared/mandi/all_rlbench_data/push_button/variation0/episodes/episode3/front_rgb
23901,23901.0,phone_on_base,280.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode14/front_rgb
23905,23905.0,phone_on_base,473.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode7/front_rgb
23911,23911.0,phone_on_base,232.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode13/front_rgb
23918,23918.0,phone_on_base,106.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode0/front_rgb
23923,23923.0,phone_on_base,321.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode19/front_rgb
23929,23929.0,phone_on_base,129.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode4/front_rgb
23931,23931.0,phone_on_base,352.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode17/front_rgb
23938,23938.0,phone_on_base,168.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode3/front_rgb
23942,23942.0,phone_on_base,106.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode10/front_rgb
23949,23949.0,phone_on_base,109.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode9/front_rgb
23953,23953.0,phone_on_base,373.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode1/front_rgb
23958,23958.0,phone_on_base,157.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode18/front_rgb
23961,23961.0,phone_on_base,107.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode12/front_rgb
23968,23968.0,phone_on_base,107.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode6/front_rgb
23974,23974.0,phone_on_base,138.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode15/front_rgb
23976,23976.0,phone_on_base,110.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode11/front_rgb
23982,23982.0,phone_on_base,146.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode8/front_rgb
23988,23988.0,phone_on_base,150.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode2/front_rgb
23991,23991.0,phone_on_base,101.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode16/front_rgb
23995,23995.0,phone_on_base,134.0,/shared/mandi/all_rlbench_data/phone_on_base/variation0/episodes/episode5/front_rgb
24003,24003.0,hockey,331.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode10/front_rgb
24006,24006.0,hockey,264.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode2/front_rgb
24013,24013.0,hockey,281.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode8/front_rgb
24018,24018.0,hockey,299.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode5/front_rgb
24020,24020.0,hockey,248.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode17/front_rgb
24026,24026.0,hockey,214.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode19/front_rgb
24032,24032.0,hockey,267.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode13/front_rgb
24038,24038.0,hockey,195.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode1/front_rgb
24041,24041.0,hockey,254.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode6/front_rgb
24045,24045.0,hockey,219.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode14/front_rgb
24051,24051.0,hockey,244.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode4/front_rgb
24056,24056.0,hockey,235.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode16/front_rgb
24062,24062.0,hockey,219.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode11/front_rgb
24068,24068.0,hockey,222.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode9/front_rgb
24073,24073.0,hockey,215.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode3/front_rgb
24078,24078.0,hockey,212.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode7/front_rgb
24082,24082.0,hockey,213.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode15/front_rgb
24086,24086.0,hockey,217.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode12/front_rgb
24093,24093.0,hockey,218.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode18/front_rgb
24098,24098.0,hockey,224.0,/shared/mandi/all_rlbench_data/hockey/variation0/episodes/episode0/front_rgb
24103,24103.0,take_lid_off_saucepan,67.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode9/front_rgb
24108,24108.0,take_lid_off_saucepan,80.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode3/front_rgb
24113,24113.0,take_lid_off_saucepan,112.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode18/front_rgb
24117,24117.0,take_lid_off_saucepan,88.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode12/front_rgb
24122,24122.0,take_lid_off_saucepan,116.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode15/front_rgb
24129,24129.0,take_lid_off_saucepan,75.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode4/front_rgb
24133,24133.0,take_lid_off_saucepan,74.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode11/front_rgb
24137,24137.0,take_lid_off_saucepan,93.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode0/front_rgb
24142,24142.0,take_lid_off_saucepan,73.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode7/front_rgb
24147,24147.0,take_lid_off_saucepan,80.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode16/front_rgb
24154,24154.0,take_lid_off_saucepan,72.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode14/front_rgb
24155,24155.0,take_lid_off_saucepan,75.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode5/front_rgb
24164,24164.0,take_lid_off_saucepan,70.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode2/front_rgb
24168,24168.0,take_lid_off_saucepan,78.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode8/front_rgb
24174,24174.0,take_lid_off_saucepan,112.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode13/front_rgb
24176,24176.0,take_lid_off_saucepan,119.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode19/front_rgb
24180,24180.0,take_lid_off_saucepan,107.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode6/front_rgb
24189,24189.0,take_lid_off_saucepan,72.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode17/front_rgb
24190,24190.0,take_lid_off_saucepan,71.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode10/front_rgb
24198,24198.0,take_lid_off_saucepan,80.0,/shared/mandi/all_rlbench_data/take_lid_off_saucepan/variation0/episodes/episode1/front_rgb
24304,24304.0,light_bulb_out,160.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode18/front_rgb
24305,24305.0,light_bulb_out,225.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode12/front_rgb
24311,24311.0,light_bulb_out,153.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode9/front_rgb
24318,24318.0,light_bulb_out,248.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode3/front_rgb
24320,24320.0,light_bulb_out,154.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode4/front_rgb
24325,24325.0,light_bulb_out,168.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode15/front_rgb
24333,24333.0,light_bulb_out,153.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode11/front_rgb
24335,24335.0,light_bulb_out,255.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode0/front_rgb
24343,24343.0,light_bulb_out,149.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode7/front_rgb
24346,24346.0,light_bulb_out,234.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode16/front_rgb
24351,24351.0,light_bulb_out,153.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode5/front_rgb
24355,24355.0,light_bulb_out,221.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode14/front_rgb
24361,24361.0,light_bulb_out,153.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode13/front_rgb
24369,24369.0,light_bulb_out,161.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode19/front_rgb
24370,24370.0,light_bulb_out,375.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode2/front_rgb
24376,24376.0,light_bulb_out,152.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode8/front_rgb
24380,24380.0,light_bulb_out,149.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode6/front_rgb
24385,24385.0,light_bulb_out,168.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode17/front_rgb
24391,24391.0,light_bulb_out,155.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode10/front_rgb
24399,24399.0,light_bulb_out,249.0,/shared/mandi/all_rlbench_data/light_bulb_out/variation0/episodes/episode1/front_rgb
26201,26201.0,turn_oven_on,146.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode10/front_rgb
26205,26205.0,turn_oven_on,152.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode4/front_rgb
26210,26210.0,turn_oven_on,154.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode3/front_rgb
26215,26215.0,turn_oven_on,141.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode9/front_rgb
26222,26222.0,turn_oven_on,114.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode17/front_rgb
26226,26226.0,turn_oven_on,123.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode19/front_rgb
26231,26231.0,turn_oven_on,128.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode13/front_rgb
26235,26235.0,turn_oven_on,208.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode7/front_rgb
26241,26241.0,turn_oven_on,138.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode0/front_rgb
26246,26246.0,turn_oven_on,149.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode14/front_rgb
26251,26251.0,turn_oven_on,139.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode16/front_rgb
26255,26255.0,turn_oven_on,120.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode8/front_rgb
26260,26260.0,turn_oven_on,133.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode2/front_rgb
26268,26268.0,turn_oven_on,170.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode5/front_rgb
26273,26273.0,turn_oven_on,144.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode11/front_rgb
26277,26277.0,turn_oven_on,122.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode15/front_rgb
26280,26280.0,turn_oven_on,130.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode1/front_rgb
26288,26288.0,turn_oven_on,183.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode6/front_rgb
26290,26290.0,turn_oven_on,206.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode12/front_rgb
26299,26299.0,turn_oven_on,140.0,/shared/mandi/all_rlbench_data/turn_oven_on/variation0/episodes/episode18/front_rgb
26300,26300.0,close_grill,83.0,/shared/mandi/all_rlbench_data/close_grill/variation0/episodes/episode19/front_rgb
26309,26309.0,close_grill,159.0,/shared/mandi/all_rlbench_data/close_grill/variation0/episodes/episode13/front_rgb
26314,26314.0,close_grill,158.0,/shared/mandi/all_rlbench_data/close_grill/variation0/episodes/episode0/front_rgb
26317,26317.0,close_grill,151.0,/shared/mandi/all_rlbench_data/close_grill/variation0/episodes/episode7/front_rgb
26322,26322.0,close_grill,91.0,/shared/mandi/all_rlbench_data/close_grill/variation0/episodes/episode14/front_rgb
26326,26326.0,close_grill,178.0,/shared/mandi/all_rlbench_data/close_grill/variation0/episodes/episode10/front_rgb
26332,26332.0,close_grill,119.0,/shared/mandi/all_rlbench_data/close_grill/variation0/episodes/episode3/front_rgb
26336,26336.0,close_grill,141.0,/shared/mandi/all_rlbench_data/close_grill/variation0/episodes/episode9/front_rgb
26341,26341.0,close_grill,72.0,/shared/mandi/all_rlbench_data/close_grill/variation0/episodes/episode4/front_rgb
26349,26349.0,close_grill,171.0,/shared/mandi/all_rlbench_data/close_grill/variation0/episodes/episode17/front_rgb
26352,26352.0,close_grill,154.0,/shared/mandi/all_rlbench_data/close_grill/variation0/episodes/episode15/front_rgb
26355,26355.0,close_grill,145.0,/shared/mandi/all_rlbench_data/close_grill/variation0/episodes/episode6/front_rgb
26362,26362.0,close_grill,145.0,/shared/mandi/all_rlbench_data/close_grill/variation0/episodes/episode1/front_rgb
26366,26366.0,close_grill,148.0,/shared/mandi/all_rlbench_data/close_grill/variation0/episodes/episode12/front_rgb
